time|deviceName|process|description|processName|timeWindow|numberOfOccurrence|processId
08:38:21|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53020+AF0-| Service exited with abnormal code: 78||||
08:39:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:438||||
08:39:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:438||||
08:39:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:39:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:40:13|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
08:41:56|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:439||||
08:41:56|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:439||||
08:41:56|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:41:56|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:42:15|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:440||||
08:42:15|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:440||||
08:42:15|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:42:15|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:42:21|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53021+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
08:42:21|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53021+AF0-| Service exited with abnormal code: 78||||
08:44:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:441||||
08:44:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:441||||
08:44:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:44:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:44:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:442||||
08:44:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:442||||
08:44:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:44:54|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:45:51|BBAOMACBOOKAIR2|syncdefaultsd+AFs-53045+AF0-| objc+AFs-53045+AF0- Class SYDClient is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
08:45:51|BBAOMACBOOKAIR2|syncdefaultsd+AFs-53045+AF0-| objc+AFs-53045+AF0- Class SYDJournal is implemented in both /System/Library/PrivateFrameworks/SyncedDefaults.framework/Versions/A/SyncedDefaults and /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd. One of the two will be used. Which one is undefined.||||
08:45:52|BBAOMACBOOKAIR2|remindd+AFs-53047+AF0-| objc+AFs-53047+AF0- Class REMCDChangeTrackingState is implemented in both /System/Library/PrivateFrameworks/ReminderKit.framework/Versions/A/ReminderKit and /usr/libexec/remindd. One of the two will be used. Which one is undefined.||||
08:45:56|BBAOMACBOOKAIR2|remindd+AFs-53047+AF0-| objc+AFs-53047+AF0- Class REMDAAccountInfo is implemented in both /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/Versions/A/DACalDAV (0x7fff922f17d8) and /System/Library/PrivateFrameworks/CDDataAccess.framework/Frameworks/DACalDAV.framework/DADaemonCalDAV.bundle/Contents/MacOS/DADaemonCalDAV (0x105fcf930). One of the two will be used. Which one is undefined.||||
08:45:58|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.remindd.53047| Failed to bootstrap path: path +AD0- /usr/libexec/remindd, error +AD0- 108: Invalid path||||
08:46:12|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.fud.53053| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fud, error +AD0- 2: No such file or directory||||
08:47:27|BBAOMACBOOKAIR2|(com.apple.photoanalysisd+AFs-3491+AF0-| Service exited with abnormal code: 1||||
08:48:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53131+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
08:48:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53131+AF0-| Service exited with abnormal code: 78||||
08:51:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:443||||
08:51:26|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
08:51:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:443||||
08:51:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:51:26|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:51:45|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:444||||
08:51:45|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:444||||
08:51:45|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:51:45|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:52:05|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:445||||
08:52:05|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:445||||
08:52:05|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:52:05|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:52:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53136+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
08:52:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53136+AF0-| Service exited with abnormal code: 78||||
08:52:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:446||||
08:52:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:446||||
08:52:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:52:25|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:53:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:447||||
08:53:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:447||||
08:53:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:53:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:53:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:448||||
08:53:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:448||||
08:53:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:53:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:54:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:449||||
08:54:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:449||||
08:54:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:54:06|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:54:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:450||||
08:54:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:450||||
08:54:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:54:31|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:54:37|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.photoanalysisd.53138| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd, error +AD0- 2: No such file or directory||||
08:56:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53143+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
08:56:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53143+AF0-| Service exited with abnormal code: 78||||
08:56:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:451||||
08:56:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:451||||
08:56:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
08:56:17|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
08:56:29|BBAOMACBOOKAIR2|(com.apple.photoanalysisd+AFs-53138+AF0-| Service exited with abnormal code: 1||||
09:00:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53149+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:00:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53149+AF0-| Service exited with abnormal code: 78||||
09:00:25|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.photoanalysisd.53150| Failed to bootstrap path: path +AD0- /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd, error +AD0- 2: No such file or directory||||
09:02:25|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
09:02:43|BBAOMACBOOKAIR2|(com.apple.xpc.launchd.domain.pid.mdmclient.53157| Failed to bootstrap path: path +AD0- /usr/libexec/mdmclient, error +AD0- 108: Invalid path||||
09:08:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53167+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:08:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53167+AF0-| Service exited with abnormal code: 78||||
09:08:38|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:452||||
09:08:38|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:452||||
09:08:38|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:08:38|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:09:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:453||||
09:09:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:453||||
09:09:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:09:18|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:10:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53184+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:10:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53184+AF0-| Service exited with abnormal code: 78||||
09:11:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:454||||
09:11:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:454||||
09:11:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:11:09|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:11:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:455||||
09:11:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:455||||
09:11:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:11:39|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:12:00|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:456||||
09:12:00|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:456||||
09:12:00|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:12:00|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:12:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53189+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:12:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53189+AF0-| Service exited with abnormal code: 78||||
09:12:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:457||||
09:12:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:457||||
09:12:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:12:22|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:12:32|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
09:12:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:458||||
09:12:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:458||||
09:12:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:12:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:13:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:459||||
09:13:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:459||||
09:13:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:13:49|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:14:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:460||||
09:14:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:460||||
09:14:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:14:28|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:15:10|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:461||||
09:15:10|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:461||||
09:15:10|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:15:10|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:15:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:462||||
09:15:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:462||||
09:15:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:15:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:16:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53208+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:16:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53208+AF0-| Service exited with abnormal code: 78||||
09:20:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53211+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:20:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53211+AF0-| Service exited with abnormal code: 78||||
09:21:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:463||||
09:21:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:463||||
09:21:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:21:43|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:22:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:464||||
09:22:34|BBAOMACBOOKAIR2|syslogd+AFs-113+AF0-| ASL Sender Statistics||||
09:22:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:464||||
09:22:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:22:34|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:23:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:465||||
09:23:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:465||||
09:23:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:23:42|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:24:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53221+AF0-| Could not find uid associated with service: 0: Undefined error: 0 501||||
09:24:13|BBAOMACBOOKAIR2|(com.apple.mdworker.bundles+AFs-53221+AF0-| Service exited with abnormal code: 78||||
09:24:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:466||||
09:24:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:466||||
09:24:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:24:47|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:26:14|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:467||||
09:26:14|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:467||||
09:26:14|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Mux ID not found in mapping dictionary||||
09:26:14|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:8813 +AC0- Can't handle disconnect with invalid ecid||||
09:26:54|BBAOMACBOOKAIR2|(com.apple.preference.network.remoteservice+AFs-12117+AF0-| Service exited due to SIGKILL  sent by com.apple.preference.network.rem+AFs-12117+AF0-||||
09:28:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:468||||
09:28:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| Entered:+AF8AXw-thr+AF8-AMMuxedDeviceDisconnected, mux+AC0-device:468||||
09:28:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:5b5b +AC0- Mux ID not found in mapping dictionary||||
09:28:11|BBAOMACBOOKAIR2|AMPDeviceDiscoveryAgent+AFs-976+AF0-| tid:5b5b +AC0- Can't handle disconnect with invalid ecid||||
